ANY_ACCES;CODI_EXPEDIENT;CODI_UPC;CURS;QUAD;SUPERA;NOTA_NUM_DEF;GRUP_CLASSE;SEXE;NOTA_ACCES
2011-01-01;246156;240014;2011;1;N;1.6;52.0;H;10
2011-01-01;246156;240014;2011;2;N;4.7;20.0;H;10
2011-01-01;246156;240014;2012;1;S;5.2;60.0;H;10
2011-01-01;246156;240015;2011;1;S;5;522.0;H;10
2011-01-01;246156;240021;2012;2;S;6.5;10.0;H;10
2011-01-01;246156;240022;2012;2;N;2.4;10.0;H;10
2011-01-01;246156;240022;2013;1;S;5.5;10.0;H;10
2011-01-01;246156;240023;2011;2;N;1.6;80.0;H;10
2011-01-01;246156;240023;2012;1;S;5.2;20.0;H;10
2011-01-01;246156;240024;2012;2;N;4.5;10.0;H;10
2011-01-01;246156;240024;2013;1;S;8.2;10.0;H;10
2011-01-01;246156;240025;2011;2;S;5.4;62.0;H;10
2011-01-01;246199;240011;2011;1;S;6.7;12.0;H;10.734
2011-01-01;246199;240012;2011;1;N;4.4;12.0;H;10.734
2011-01-01;246199;240012;2011;2;S;6.2;40.0;H;10.734
2011-01-01;246199;240013;2011;1;S;5.3;12.0;H;10.734
2011-01-01;246199;240014;2011;1;S;7.4;12.0;H;10.734
2011-01-01;246199;240015;2011;1;S;7.7;121.0;H;10.734
2011-01-01;246199;240021;2011;2;S;6.5;10.0;H;10.734
2011-01-01;246199;240022;2011;2;S;8;10.0;H;10.734
2011-01-01;246199;240023;2011;2;N;3.2;10.0;H;10.734
2011-01-01;246199;240023;2012;1;S;6.4;20.0;H;10.734
2011-01-01;246199;240024;2011;2;S;6;10.0;H;10.734
2011-01-01;246199;240025;2011;2;S;7;12.0;H;10.734
2011-01-01;246236;240011;2011;1;N;4.5;12.0;H;11.86
2011-01-01;246236;240011;2011;2;S;6.8;20.0;H;11.86
2011-01-01;246236;240012;2011;1;S;5.3;12.0;H;11.86
2011-01-01;246236;240013;2011;1;S;5;12.0;H;11.86
2011-01-01;246236;240014;2011;1;S;5;12.0;H;11.86
2011-01-01;246236;240015;2011;1;S;7.5;121.0;H;11.86
2011-01-01;246236;240021;2011;2;S;5.9;80.0;H;11.86
2011-01-01;246236;240022;2011;2;S;5.2;80.0;H;11.86
2011-01-01;246236;240023;2011;2;N;2;30.0;H;11.86
2011-01-01;246236;240023;2012;1;S;5.8;10.0;H;11.86
2011-01-01;246236;240024;2011;2;S;5.1;50.0;H;11.86
2011-01-01;246236;240025;2011;2;S;5.1;81.0;H;11.86
2011-01-01;246237;240011;2011;1;S;6.8;12.0;H;13.2
2011-01-01;246237;240012;2011;1;S;7.6;12.0;H;13.2
2011-01-01;246237;240013;2011;1;S;6.9;12.0;H;13.2
2011-01-01;246237;240014;2011;1;S;8.1;12.0;H;13.2
2011-01-01;246237;240015;2011;1;S;7.5;121.0;H;13.2
2011-01-01;246237;240021;2011;2;S;6.5;20.0;H;13.2
2011-01-01;246237;240022;2011;2;S;6.3;20.0;H;13.2
2011-01-01;246237;240023;2011;2;S;6.2;20.0;H;13.2
2011-01-01;246237;240024;2011;2;S;6.5;20.0;H;13.2
2011-01-01;246237;240025;2011;2;S;6.8;22.0;H;13.2
2011-01-01;246265;240011;2011;1;S;7.8;41.0;H;12.648
2011-01-01;246265;240012;2011;1;S;9.5;41.0;H;12.648
2011-01-01;246265;240013;2011;1;S;7.5;41.0;H;12.648
2011-01-01;246265;240014;2011;1;S;8.2;41.0;H;12.648
2011-01-01;246265;240015;2011;1;S;7.9;411.0;H;12.648
2011-01-01;246265;240021;2011;2;S;8.6;50.0;H;12.648
2011-01-01;246265;240022;2011;2;S;9.7;50.0;H;12.648
2011-01-01;246265;240023;2011;2;S;7.9;50.0;H;12.648
2011-01-01;246265;240024;2011;2;S;7.6;50.0;H;12.648
2011-01-01;246265;240025;2011;2;S;7.1;51.0;H;12.648
2011-01-01;246267;240011;2011;1;S;6.7;42.0;H;10.736
2011-01-01;246267;240012;2011;1;S;7.4;42.0;H;10.736
2011-01-01;246267;240013;2011;1;S;6.5;42.0;H;10.736
2011-01-01;246267;240014;2011;1;S;7.1;42.0;H;10.736
2011-01-01;246267;240015;2011;1;S;6.7;421.0;H;10.736
2011-01-01;246267;240021;2011;2;S;6.6;50.0;H;10.736
2011-01-01;246267;240022;2011;2;S;7.6;50.0;H;10.736
2011-01-01;246267;240023;2011;2;S;8.1;50.0;H;10.736
2011-01-01;246267;240024;2011;2;S;6.9;50.0;H;10.736
2011-01-01;246267;240025;2011;2;S;6.9;51.0;H;10.736
2011-01-01;246298;240011;2011;1;S;5;51.0;D;10.636
2011-01-01;246298;240012;2011;1;S;6.7;51.0;D;10.636
2011-01-01;246298;240013;2011;1;N;2;51.0;D;10.636
2011-01-01;246298;240013;2011;2;N;4.3;10.0;D;10.636
2011-01-01;246298;240013;2012;1;S;5.6;20.0;D;10.636
2011-01-01;246298;240014;2011;1;S;5;51.0;D;10.636
2011-01-01;246298;240015;2011;1;N;0.5;511.0;D;10.636
2011-01-01;246298;240015;2011;2;S;5;11.0;D;10.636
2011-01-01;246298;240021;2011;2;S;5.2;80.0;D;10.636
2011-01-01;246298;240022;2011;2;S;5.8;80.0;D;10.636
2011-01-01;246298;240023;2011;2;N;2.6;80.0;D;10.636
2011-01-01;246298;240023;2012;1;S;5;20.0;D;10.636
2011-01-01;246298;240024;2012;1;S;6.1;20.0;D;10.636
2011-01-01;246298;240025;2012;1;S;5;12.0;D;10.636
2011-01-01;246304;240011;2011;1;S;8.1;21.0;D;11.8
2011-01-01;246304;240012;2011;1;S;7.3;21.0;D;11.8
2011-01-01;246304;240013;2011;1;S;6.8;21.0;D;11.8
2011-01-01;246304;240014;2011;1;S;6.2;21.0;D;11.8
2011-01-01;246304;240015;2011;1;S;6.6;212.0;D;11.8
2011-01-01;246304;240021;2011;2;S;7.7;20.0;D;11.8
2011-01-01;246304;240022;2011;2;S;7.9;20.0;D;11.8
2011-01-01;246304;240023;2011;2;S;9.3;20.0;D;11.8
2011-01-01;246304;240024;2011;2;S;7;20.0;D;11.8
2011-01-01;246304;240025;2011;2;S;8;21.0;D;11.8
2011-01-01;246312;240011;2011;1;S;5;51.0;H;10.54
2011-01-01;246312;240012;2011;1;S;5.8;51.0;H;10.54
2011-01-01;246312;240013;2011;1;N;3.1;51.0;H;10.54
2011-01-01;246312;240013;2011;2;S;5.1;20.0;H;10.54
2011-01-01;246312;240014;2011;1;N;3.6;51.0;H;10.54
2011-01-01;246312;240014;2011;2;S;7.7;20.0;H;10.54
2011-01-01;246312;240015;2011;1;S;5.4;512.0;H;10.54
2011-01-01;246312;240021;2011;2;S;5.8;80.0;H;10.54
2011-01-01;246312;240022;2011;2;S;5.2;80.0;H;10.54
2011-01-01;246312;240023;2012;1;S;5.3;20.0;H;10.54
2011-01-01;246312;240024;2011;2;S;7.3;80.0;H;10.54
2011-01-01;246312;240025;2011;2;N;4.6;81.0;H;10.54
2011-01-01;246312;240025;2012;1;S;5.9;12.0;H;10.54
2011-01-01;246314;240011;2011;1;N;3.9;52.0;H;10.21
2011-01-01;246314;240012;2011;1;N;4.1;52.0;H;10.21
2011-01-01;246314;240013;2011;1;N;2.7;52.0;H;10.21
2011-01-01;246314;240014;2011;1;N;4.2;52.0;H;10.21
2011-01-01;246314;240015;2011;1;N;3.7;521.0;H;10.21
2011-01-01;246343;240011;2011;1;S;5;21.0;H;10.664
2011-01-01;246343;240012;2011;1;S;6.7;21.0;H;10.664
2011-01-01;246343;240013;2011;1;S;5;21.0;H;10.664
2011-01-01;246343;240014;2011;1;N;1.2;21.0;H;10.664
2011-01-01;246343;240014;2011;2;S;6.4;10.0;H;10.664
2011-01-01;246343;240015;2011;1;S;5.6;211.0;H;10.664
2011-01-01;246343;240021;2011;2;S;6.3;60.0;H;10.664
2011-01-01;246343;240022;2011;2;S;6.4;60.0;H;10.664
2011-01-01;246343;240023;2011;2;S;7.4;60.0;H;10.664
2011-01-01;246343;240024;2011;2;S;6.5;60.0;H;10.664
2011-01-01;246343;240025;2011;2;S;7.3;61.0;H;10.664
2011-01-01;246356;240011;2011;1;N;4.7;41.0;H;11.724
2011-01-01;246356;240011;2012;1;S;5;20.0;H;11.724
2011-01-01;246356;240012;2011;1;S;6;41.0;H;11.724
2011-01-01;246356;240013;2011;1;S;6.2;41.0;H;11.724
2011-01-01;246356;240014;2011;1;S;7.3;41.0;H;11.724
2011-01-01;246356;240015;2011;1;S;6.3;411.0;H;11.724
2011-01-01;246356;240021;2011;2;S;6.1;50.0;H;11.724
2011-01-01;246356;240022;2011;2;N;4.5;50.0;H;11.724
2011-01-01;246356;240022;2012;1;S;7;10.0;H;11.724
2011-01-01;246356;240023;2011;2;S;5.1;50.0;H;11.724
2011-01-01;246356;240024;2011;2;S;6.1;50.0;H;11.724
2011-01-01;246356;240025;2011;2;N;2.9;52.0;H;11.724
2011-01-01;246356;240025;2012;1;S;5.9;12.0;H;11.724
2011-01-01;246361;240011;2011;1;S;6.8;41.0;D;11.672
2011-01-01;246361;240012;2011;1;S;9.5;41.0;D;11.672
2011-01-01;246361;240013;2011;1;S;6.2;41.0;D;11.672
2011-01-01;246361;240014;2011;1;S;7.1;41.0;D;11.672
2011-01-01;246361;240015;2011;1;S;7.2;412.0;D;11.672
2011-01-01;246361;240021;2011;2;S;7.9;20.0;D;11.672
2011-01-01;246361;240022;2011;2;S;6.5;20.0;D;11.672
2011-01-01;246361;240023;2011;2;S;5.7;20.0;D;11.672
2011-01-01;246361;240024;2011;2;S;7.8;20.0;D;11.672
2011-01-01;246361;240025;2011;2;S;6.2;22.0;D;11.672
2011-01-01;246370;240011;2011;1;S;6.3;12.0;D;10.664
2011-01-01;246370;240012;2011;1;S;7.2;12.0;D;10.664
2011-01-01;246370;240013;2011;1;S;6;62.0;D;10.664
2011-01-01;246370;240014;2011;1;S;6;12.0;D;10.664
2011-01-01;246370;240015;2011;1;S;5.2;122.0;D;10.664
2011-01-01;246370;240021;2011;2;S;6.5;20.0;D;10.664
2011-01-01;246370;240022;2011;2;S;6.4;20.0;D;10.664
2011-01-01;246370;240023;2011;2;S;6.2;60.0;D;10.664
2011-01-01;246370;240024;2011;2;S;6.6;20.0;D;10.664
2011-01-01;246370;240025;2011;2;S;5.5;22.0;D;10.664
2011-01-01;246391;240011;2011;1;N;2.6;41.0;D;11.16
2011-01-01;246391;240011;2011;2;S;6;10.0;D;11.16
2011-01-01;246391;240012;2011;1;N;3.5;41.0;D;11.16
2011-01-01;246391;240012;2011;2;S;5;10.0;D;11.16
2011-01-01;246391;240013;2011;1;S;5.3;41.0;D;11.16
2011-01-01;246391;240014;2011;1;N;3.5;41.0;D;11.16
2011-01-01;246391;240014;2011;2;S;7;10.0;D;11.16
2011-01-01;246391;240015;2011;1;N;2.1;411.0;D;11.16
2011-01-01;246391;240015;2011;2;S;5;11.0;D;11.16
2011-01-01;246391;240021;2012;1;S;5;10.0;D;11.16
2011-01-01;246391;240022;2012;1;S;6.7;10.0;D;11.16
2011-01-01;246391;240023;2012;1;S;5.6;10.0;D;11.16
2011-01-01;246391;240024;2011;2;S;5;80.0;D;11.16
2011-01-01;246391;240025;2012;1;S;6.2;22.0;D;11.16
2011-01-01;246396;240011;2011;1;N;4.1;61.0;H;9.814
2011-01-01;246396;240011;2012;1;S;5;70.0;H;9.814
2011-01-01;246396;240012;2011;1;S;6.8;61.0;H;9.814
2011-01-01;246396;240013;2011;1;N;3.8;61.0;H;9.814
2011-01-01;246396;240013;2011;2;S;5;10.0;H;9.814
2011-01-01;246396;240014;2011;1;N;4;61.0;H;9.814
2011-01-01;246396;240014;2011;2;S;5.5;20.0;H;9.814
2011-01-01;246396;240015;2011;1;N;1.3;612.0;H;9.814
2011-01-01;246396;240015;2011;2;S;5;11.0;H;9.814
2011-01-01;246396;240021;2011;2;S;5.3;80.0;H;9.814
2011-01-01;246396;240022;2011;2;S;5.5;80.0;H;9.814
2011-01-01;246396;240023;2012;1;S;6;20.0;H;9.814
2011-01-01;246396;240024;2011;2;S;6.3;80.0;H;9.814
2011-01-01;246396;240025;2012;1;S;6.8;11.0;H;9.814
2011-01-01;246397;240011;2011;1;S;6.1;52.0;H;9.972
2011-01-01;246397;240012;2011;1;S;5.5;52.0;H;9.972
2011-01-01;246397;240013;2011;1;S;6;52.0;H;9.972
2011-01-01;246397;240014;2011;1;S;5;52.0;H;9.972
2011-01-01;246397;240015;2011;1;S;7;522.0;H;9.972
2011-01-01;246397;240021;2011;2;S;5.4;10.0;H;9.972
2011-01-01;246397;240022;2011;2;S;5.7;10.0;H;9.972
2011-01-01;246397;240023;2011;2;S;5;10.0;H;9.972
2011-01-01;246397;240024;2011;2;S;6.5;10.0;H;9.972
2011-01-01;246397;240025;2011;2;S;8.4;11.0;H;9.972
2011-01-01;246416;240011;2011;1;S;6.7;11.0;H;11.258
2011-01-01;246416;240012;2011;1;S;6.4;11.0;H;11.258
2011-01-01;246416;240013;2011;1;N;4.4;11.0;H;11.258
2011-01-01;246416;240013;2011;2;N;4.7;10.0;H;11.258
2011-01-01;246416;240013;2012;1;S;7.7;20.0;H;11.258
2011-01-01;246416;240014;2011;1;N;4;11.0;H;11.258
2011-01-01;246416;240014;2011;2;S;7.2;10.0;H;11.258
2011-01-01;246416;240015;2011;1;S;7.8;111.0;H;11.258
2011-01-01;246416;240021;2011;2;S;6.4;70.0;H;11.258
2011-01-01;246416;240022;2011;2;S;6;70.0;H;11.258
2011-01-01;246416;240023;2011;2;S;7.2;70.0;H;11.258
2011-01-01;246416;240024;2011;2;N;2;70.0;H;11.258
2011-01-01;246416;240024;2012;1;S;8.3;20.0;H;11.258
2011-01-01;246416;240025;2011;2;N;4.3;71.0;H;11.258
2011-01-01;246416;240025;2012;1;S;5;22.0;H;11.258
2011-01-01;246465;240011;2011;1;S;5.4;61.0;D;9.818
2011-01-01;246465;240012;2011;1;S;5.1;61.0;D;9.818
2011-01-01;246465;240013;2011;1;S;5.8;61.0;D;9.818
2011-01-01;246465;240014;2011;1;S;5;61.0;D;9.818
2011-01-01;246465;240015;2011;1;N;4.2;612.0;D;9.818
2011-01-01;246465;240015;2011;2;S;5.5;31.0;D;9.818
2011-01-01;246465;240021;2011;2;S;5.4;50.0;D;9.818
2011-01-01;246465;240022;2011;2;S;6.5;50.0;D;9.818
2011-01-01;246465;240023;2011;2;S;6;50.0;D;9.818
2011-01-01;246465;240024;2011;2;S;6;50.0;D;9.818
2011-01-01;246465;240025;2011;2;S;6.4;51.0;D;9.818
2011-01-01;246514;240011;2011;1;S;7.5;12.0;H;10.994
2011-01-01;246514;240012;2011;1;S;6;12.0;H;10.994
2011-01-01;246514;240013;2011;1;S;5.5;12.0;H;10.994
2011-01-01;246514;240014;2011;1;S;5.5;12.0;H;10.994
2011-01-01;246514;240015;2011;1;S;5.9;121.0;H;10.994
2011-01-01;246514;240021;2011;2;S;5.4;30.0;H;10.994
2011-01-01;246514;240022;2011;2;S;7.2;30.0;H;10.994
2011-01-01;246514;240023;2011;2;S;5;30.0;H;10.994
2011-01-01;246514;240024;2011;2;S;6.8;30.0;H;10.994
2011-01-01;246514;240025;2011;2;S;8.4;62.0;H;10.994
2010-01-01;246519;240011;2011;1;S;6.4;;H;9.886
2010-01-01;246519;240012;2011;1;S;6.7;;H;9.886
2010-01-01;246519;240013;2011;1;S;5.2;;H;9.886
2010-01-01;246519;240015;2011;1;S;5;;H;9.886
2010-01-01;246519;240021;2011;1;S;5;30.0;H;9.886
2010-01-01;246519;240022;2011;1;N;4.2;30.0;H;9.886
2010-01-01;246519;240022;2011;2;S;6.7;60.0;H;9.886
2010-01-01;246519;240023;2011;1;N;3.5;30.0;H;9.886
2010-01-01;246519;240023;2011;2;S;7.2;60.0;H;9.886
2010-01-01;246519;240025;2011;1;S;6.4;;H;9.886
2011-01-01;246657;240011;2011;1;S;7;12.0;H;11.09
2011-01-01;246657;240012;2011;1;S;7.3;12.0;H;11.09
2011-01-01;246657;240013;2011;1;S;6.8;12.0;H;11.09
2011-01-01;246657;240014;2011;1;S;5.7;12.0;H;11.09
2011-01-01;246657;240015;2011;1;S;9;122.0;H;11.09
2011-01-01;246657;240021;2011;2;S;6.4;30.0;H;11.09
2011-01-01;246657;240022;2011;2;S;5.5;30.0;H;11.09
2011-01-01;246657;240023;2011;2;S;7;30.0;H;11.09
2011-01-01;246657;240024;2011;2;S;6.7;30.0;H;11.09
2011-01-01;246657;240025;2011;2;S;6.6;32.0;H;11.09
2011-01-01;246660;240011;2011;1;S;5;11.0;H;12.07
2011-01-01;246660;240012;2011;1;S;5.7;11.0;H;12.07
2011-01-01;246660;240013;2011;1;S;5.5;11.0;H;12.07
2011-01-01;246660;240014;2011;1;S;5.1;11.0;H;12.07
2011-01-01;246660;240015;2011;1;N;4.1;112.0;H;12.07
2011-01-01;246660;240015;2011;2;S;7;32.0;H;12.07
2011-01-01;246660;240021;2011;2;S;5.6;50.0;H;12.07
2011-01-01;246660;240022;2011;2;S;5;50.0;H;12.07
2011-01-01;246660;240023;2011;2;S;7.3;50.0;H;12.07
2011-01-01;246660;240024;2011;2;S;5.5;50.0;H;12.07
2011-01-01;246660;240025;2011;2;N;1.5;52.0;H;12.07
2011-01-01;246660;240025;2012;1;S;5.1;22.0;H;12.07
2011-01-01;246730;240011;2011;1;S;6.1;12.0;H;10.87
2011-01-01;246730;240012;2011;1;S;7.9;12.0;H;10.87
2011-01-01;246730;240013;2011;1;S;6.8;12.0;H;10.87
2011-01-01;246730;240014;2011;1;S;8.2;12.0;H;10.87
2011-01-01;246730;240015;2011;1;S;7.6;122.0;H;10.87
2011-01-01;246730;240021;2011;2;S;7;40.0;H;10.87
2011-01-01;246730;240022;2011;2;S;7.5;40.0;H;10.87
2011-01-01;246730;240023;2011;2;S;6;40.0;H;10.87
2011-01-01;246730;240024;2011;2;S;10;40.0;H;10.87
2011-01-01;246730;240025;2011;2;S;8.1;42.0;H;10.87
2011-01-01;246733;240011;2011;1;N;4.3;42.0;H;10.678
2011-01-01;246733;240011;2011;2;S;7;20.0;H;10.678
2011-01-01;246733;240012;2011;1;N;4.6;42.0;H;10.678
2011-01-01;246733;240012;2011;2;S;6.7;20.0;H;10.678
2011-01-01;246733;240013;2011;1;N;4.7;42.0;H;10.678
2011-01-01;246733;240013;2012;1;S;5;10.0;H;10.678
2011-01-01;246733;240014;2011;1;S;5.2;42.0;H;10.678
2011-01-01;246733;240015;2011;1;N;4.4;421.0;H;10.678
2011-01-01;246733;240015;2011;2;S;7.3;12.0;H;10.678
2011-01-01;246733;240021;2012;1;S;6.6;10.0;H;10.678
2011-01-01;246733;240022;2011;2;S;6.5;60.0;H;10.678
2011-01-01;246733;240023;2012;1;S;5.4;10.0;H;10.678
2011-01-01;246733;240024;2011;2;S;8.2;60.0;H;10.678
2011-01-01;246733;240025;2011;2;S;6;41.0;H;10.678
2011-01-01;246748;240011;2011;1;S;6.2;21.0;H;12.052
2011-01-01;246748;240012;2011;1;S;7.7;21.0;H;12.052
2011-01-01;246748;240013;2011;1;S;6.1;21.0;H;12.052
2011-01-01;246748;240014;2011;1;S;6.4;21.0;H;12.052
2011-01-01;246748;240015;2011;1;S;7.5;212.0;H;12.052
2011-01-01;246748;240021;2011;2;S;7.2;10.0;H;12.052
2011-01-01;246748;240022;2011;2;S;5.9;10.0;H;12.052
2011-01-01;246748;240023;2011;2;S;5.3;10.0;H;12.052
2011-01-01;246748;240024;2011;2;S;7.2;10.0;H;12.052
2011-01-01;246748;240025;2011;2;S;5;12.0;H;12.052
2011-01-01;246767;240011;2011;1;S;5;21.0;H;10.638
2011-01-01;246767;240012;2011;1;S;5;21.0;H;10.638
2011-01-01;246767;240013;2011;1;S;5.2;21.0;H;10.638
2011-01-01;246767;240014;2011;1;N;2.7;21.0;H;10.638
2011-01-01;246767;240014;2011;2;N;3.2;10.0;H;10.638
2011-01-01;246767;240014;2012;1;S;5.2;10.0;H;10.638
2011-01-01;246767;240015;2011;1;S;5.4;211.0;H;10.638
2011-01-01;246767;240021;2011;2;S;5.9;80.0;H;10.638
2011-01-01;246767;240022;2011;2;S;5;80.0;H;10.638
2011-01-01;246767;240023;2011;2;S;5;80.0;H;10.638
2011-01-01;246767;240024;2011;2;N;0;80.0;H;10.638
2011-01-01;246767;240024;2012;1;S;5;20.0;H;10.638
2011-01-01;246767;240025;2011;2;N;3.9;81.0;H;10.638
2011-01-01;246767;240025;2012;1;S;5.7;22.0;H;10.638
2011-01-01;246794;240011;2011;1;N;4;11.0;H;11.016
2011-01-01;246794;240011;2011;2;S;7.7;20.0;H;11.016
2011-01-01;246794;240012;2011;1;S;6.8;11.0;H;11.016
2011-01-01;246794;240013;2011;1;S;5;11.0;H;11.016
2011-01-01;246794;240014;2011;1;S;5.1;11.0;H;11.016
2011-01-01;246794;240015;2011;1;S;6.1;112.0;H;11.016
2011-01-01;246794;240021;2011;2;S;7.2;70.0;H;11.016
2011-01-01;246794;240022;2011;2;S;7.8;70.0;H;11.016
2011-01-01;246794;240023;2011;2;S;5.9;70.0;H;11.016
2011-01-01;246794;240024;2011;2;S;8.4;70.0;H;11.016
2011-01-01;246794;240025;2011;2;S;5.7;72.0;H;11.016
2011-01-01;246800;240011;2011;1;S;5;11.0;H;12.432
2011-01-01;246800;240012;2011;1;S;5;11.0;H;12.432
2011-01-01;246800;240013;2011;1;N;3.6;11.0;H;12.432
2011-01-01;246800;240013;2011;2;S;5;10.0;H;12.432
2011-01-01;246800;240014;2011;1;N;3.2;11.0;H;12.432
2011-01-01;246800;240014;2011;2;S;5;10.0;H;12.432
2011-01-01;246800;240015;2011;1;S;5.4;111.0;H;12.432
2011-01-01;246800;240021;2011;2;S;6.1;80.0;H;12.432
2011-01-01;246800;240022;2011;2;S;5.3;80.0;H;12.432
2011-01-01;246800;240023;2011;2;S;5.6;80.0;H;12.432
2011-01-01;246800;240024;2011;2;S;5.2;80.0;H;12.432
2011-01-01;246800;240025;2011;2;S;5.3;81.0;H;12.432
2011-01-01;246807;240011;2011;1;S;6.5;42.0;H;12.166
2011-01-01;246807;240012;2011;1;S;8;42.0;H;12.166
2011-01-01;246807;240013;2011;1;S;8.5;42.0;H;12.166
2011-01-01;246807;240014;2011;1;S;8.1;42.0;H;12.166
2011-01-01;246807;240015;2011;1;S;9.2;421.0;H;12.166
2011-01-01;246807;240021;2011;2;S;8.5;40.0;H;12.166
2011-01-01;246807;240022;2011;2;S;9;40.0;H;12.166
2011-01-01;246807;240023;2011;2;S;6.2;40.0;H;12.166
2011-01-01;246807;240024;2011;2;S;8;40.0;H;12.166
2011-01-01;246807;240025;2011;2;S;9.3;41.0;H;12.166
2011-01-01;246818;240011;2011;1;S;5.8;52.0;H;10.122
2011-01-01;246818;240012;2011;1;N;4.4;52.0;H;10.122
2011-01-01;246818;240012;2011;2;N;4.4;10.0;H;10.122
2011-01-01;246818;240012;2012;2;S;5.9;40.0;H;10.122
2011-01-01;246818;240013;2011;1;N;3.9;52.0;H;10.122
2011-01-01;246818;240013;2011;2;N;3.5;10.0;H;10.122
2011-01-01;246818;240013;2012;1;S;5.1;50.0;H;10.122
2011-01-01;246818;240014;2011;1;N;3.9;52.0;H;10.122
2011-01-01;246818;240014;2011;2;S;5.7;10.0;H;10.122
2011-01-01;246818;240015;2011;1;N;2.9;521.0;H;10.122
2011-01-01;246818;240015;2011;2;S;5.2;11.0;H;10.122
2011-01-01;246818;240021;2011;2;N;3.8;80.0;H;10.122
2011-01-01;246818;240021;2012;1;N;4;10.0;H;10.122
2011-01-01;246818;240021;2012;2;S;5.5;80.0;H;10.122
2011-01-01;246818;240022;2012;2;S;5;80.0;H;10.122
2011-01-01;246818;240023;2012;1;N;4.2;10.0;H;10.122
2011-01-01;246818;240023;2012;2;S;5.8;70.0;H;10.122
2011-01-01;246818;240024;2011;2;N;3.9;80.0;H;10.122
2011-01-01;246818;240024;2012;1;S;6;10.0;H;10.122
2011-01-01;246818;240025;2012;2;S;6.1;32.0;H;10.122
2011-01-01;246908;240011;2011;1;S;7.3;41.0;H;11.936
2011-01-01;246908;240012;2011;1;S;6;41.0;H;11.936
2011-01-01;246908;240013;2011;1;S;7.2;41.0;H;11.936
2011-01-01;246908;240014;2011;1;S;8.8;41.0;H;11.936
2011-01-01;246908;240015;2011;1;S;7;411.0;H;11.936
2011-01-01;246908;240021;2011;2;S;7.8;50.0;H;11.936
2011-01-01;246908;240022;2011;2;S;7.4;50.0;H;11.936
2011-01-01;246908;240023;2011;2;S;6.6;50.0;H;11.936
2011-01-01;246908;240024;2011;2;S;7.2;50.0;H;11.936
2011-01-01;246908;240025;2011;2;S;8.4;51.0;H;11.936
2010-01-01;247017;240011;2011;1;S;5.2;;H;8.404
2010-01-01;247017;240012;2011;1;S;5.4;;H;8.404
2010-01-01;247017;240013;2011;1;S;6.3;;H;8.404
2010-01-01;247017;240015;2011;1;S;8.1;;H;8.404
2010-01-01;247017;240021;2011;1;S;6.2;;H;8.404
2010-01-01;247017;240022;2011;1;S;6.1;;H;8.404
2010-01-01;247017;240023;2011;1;S;5;;H;8.404
2010-01-01;247017;240025;2011;1;S;5.3;;H;8.404
2011-01-01;247055;240011;2011;1;S;6.3;11.0;H;11.066
2011-01-01;247055;240012;2011;1;S;6.7;11.0;H;11.066
2011-01-01;247055;240013;2011;1;S;6.5;11.0;H;11.066
2011-01-01;247055;240014;2011;1;S;5.3;11.0;H;11.066
2011-01-01;247055;240015;2011;1;S;7.2;111.0;H;11.066
2011-01-01;247055;240021;2011;2;S;7.7;10.0;H;11.066
2011-01-01;247055;240022;2011;2;S;5;10.0;H;11.066
2011-01-01;247055;240023;2011;2;S;7.4;10.0;H;11.066
2011-01-01;247055;240024;2011;2;S;5.9;10.0;H;11.066
2011-01-01;247055;240025;2011;2;S;6.1;11.0;H;11.066
2011-01-01;247069;240011;2011;1;S;5.2;52.0;H;10.252
2011-01-01;247069;240012;2011;1;S;6.1;52.0;H;10.252
2011-01-01;247069;240013;2011;1;N;3;52.0;H;10.252
2011-01-01;247069;240013;2011;2;N;0.9;20.0;H;10.252
2011-01-01;247069;240013;2012;1;N;0;20.0;H;10.252
2011-01-01;247069;240013;2012;2;N;0;40.0;H;10.252
2011-01-01;247069;240014;2011;1;N;1.5;52.0;H;10.252
2011-01-01;247069;240014;2011;2;N;0.7;20.0;H;10.252
2011-01-01;247069;240014;2012;1;N;0;20.0;H;10.252
2011-01-01;247069;240014;2012;2;N;0;40.0;H;10.252
2011-01-01;247069;240015;2011;1;N;2.6;521.0;H;10.252
2011-01-01;247069;240015;2011;2;N;2.2;21.0;H;10.252
2011-01-01;247069;240015;2012;1;N;0.8;21.0;H;10.252
2011-01-01;247069;240015;2012;2;N;0;42.0;H;10.252
2011-01-01;247069;240021;2011;2;N;4;80.0;H;10.252
2011-01-01;247069;240021;2012;2;N;4;80.0;H;10.252
2011-01-01;247069;240022;2011;2;N;2.7;80.0;H;10.252
2011-01-01;247069;240022;2012;1;S;5;30.0;H;10.252
2011-01-01;247069;240023;2011;2;N;2.3;80.0;H;10.252
2011-01-01;247069;240023;2012;1;N;2.6;30.0;H;10.252
2011-01-01;247069;240023;2012;2;N;0.8;70.0;H;10.252
2011-01-01;247069;240024;2011;2;S;6.5;80.0;H;10.252
2011-01-01;247069;240025;2011;2;N;0;71.0;H;10.252
2011-01-01;247069;240025;2012;1;N;2.6;31.0;H;10.252
2011-01-01;247069;240025;2012;2;S;5.2;32.0;H;10.252
2011-01-01;247072;240011;2011;1;S;6.2;42.0;H;10.92
2011-01-01;247072;240012;2011;1;S;5.6;42.0;H;10.92
2011-01-01;247072;240013;2011;1;S;6.2;42.0;H;10.92
2011-01-01;247072;240014;2011;1;S;5.7;42.0;H;10.92
